Reading_ID,Reading_Date,Customer_ID,Previous_Reading,Current_Reading,Consumption_SCM,Correction_Factor,Corrected_Consumption_SCM,Rate_Per_SCM,Total_Sales
R010210,2025-11-01,C100210,2041,2092,51,1.02,52.02,55,2861.1
R010211,2025-11-01,C100211,2144,2185,41,1.03,42.23,55,2322.65
R010212,2025-11-01,C100212,2709,2791,82,1.01,82.82,55,4555.1
R010213,2025-11-01,C100213,2023,2107,84,1.04,87.36,55,4804.8
R010214,2025-11-01,C100214,4433,4522,89,1.04,92.56,55,5090.8
R010215,2025-11-01,C100215,5507,5606,99,1.05,103.95,55,5717.25
R010216,2025-11-01,C100216,4677,4728,51,1.03,52.53,55,2889.15
R010217,2025-11-01,C100217,3249,3344,95,1.06,100.7,55,5538.5
R010218,2025-11-01,C100218,1756,1804,48,1.03,49.44,55,2719.2
R010219,2025-11-01,C100219,3852,3900,48,1.01,48.48,55,2666.4
R010220,2025-11-01,C100220,3314,3361,47,1.03,48.41,55,2662.55
R010221,2025-11-01,C100221,3588,3622,34,1.03,35.02,55,1926.1
R010222,2025-11-01,C100222,3498,3541,43,1.04,44.72,55,2459.6
R010223,2025-11-01,C100223,3090,3130,40,1.02,40.8,55,2244.0
R010224,2025-11-01,C100224,4479,4556,77,1.04,80.08,55,4404.4
R010225,2025-11-01,C100225,3614,3689,75,1.02,76.5,55,4207.5
R010226,2025-11-01,C100226,3733,3797,64,1.06,67.84,55,3731.2
R010227,2025-11-01,C100227,2474,2513,39,1.02,39.78,55,2187.9
R010228,2025-11-01,C100228,4103,4197,94,1.01,94.94,55,5221.7
R010229,2025-11-01,C100229,4037,4128,91,1.05,95.55,55,5255.25
R010230,2025-11-01,C100230,5179,5270,91,1.06,96.46,55,5305.3
R010231,2025-11-01,C100231,2633,2667,34,1.02,34.68,55,1907.4
R010232,2025-11-01,C100232,3373,3437,64,1.03,65.92,55,3625.6
R010233,2025-11-01,C100233,2290,2347,57,1.02,58.14,55,3197.7
R010234,2025-11-01,C100234,5012,5043,31,1.03,31.93,55,1756.15
R010235,2025-11-01,C100235,2510,2605,95,1.05,99.75,55,5486.25
R010236,2025-11-01,C100236,5139,5181,42,1.04,43.68,55,2402.4
R010237,2025-11-01,C100237,3322,3387,65,1.02,66.3,55,3646.5
R010238,2025-11-01,C100238,1936,1992,56,1.04,58.24,55,3203.2
R010239,2025-11-01,C100239,5557,5617,60,1.03,61.8,55,3399.0
R010240,2025-11-01,C100240,4038,4094,56,1.06,59.36,55,3264.8
R010241,2025-11-01,C100241,2776,2844,68,1.06,72.08,55,3964.4
R010242,2025-11-01,C100242,3278,3347,69,1.02,70.38,55,3870.9
R010243,2025-11-01,C100243,5026,5077,51,1.02,52.02,55,2861.1
R010244,2025-11-01,C100244,2679,2768,89,1.01,89.89,55,4943.95
R010245,2025-11-01,C100245,5094,5146,52,1.05,54.6,55,3003.0
R010246,2025-11-01,C100246,4607,4637,30,1.02,30.6,55,1683.0
R010247,2025-11-01,C100247,2085,2163,78,1.04,81.12,55,4461.6
R010248,2025-11-01,C100248,2441,2538,97,1.03,99.91,55,5495.05
R010249,2025-11-01,C100249,2511,2600,89,1.04,92.56,55,5090.8
R010250,2025-11-01,C100250,1815,1910,95,1.02,96.9,55,5329.5
R010251,2025-11-01,C100251,3376,3476,100,1.05,105.0,55,5775.0
R010252,2025-11-01,C100252,5535,5597,62,1.03,63.86,55,3512.3
R010253,2025-11-01,C100253,2835,2898,63,1.02,64.26,55,3534.3
R010254,2025-11-01,C100254,1692,1732,40,1.04,41.6,55,2288.0
R010255,2025-11-01,C100255,2687,2780,93,1.03,95.79,55,5268.45
R010256,2025-11-01,C100256,4889,4929,40,1.06,42.4,55,2332.0
R010257,2025-11-01,C100257,2871,2931,60,1.03,61.8,55,3399.0
R010258,2025-11-01,C100258,1818,1857,39,1.05,40.95,55,2252.25
R010259,2025-11-01,C100259,5566,5601,35,1.04,36.4,55,2002.0
R010260,2025-11-01,C100260,1749,1799,50,1.06,53.0,55,2915.0
R010261,2025-11-01,C100261,4864,4928,64,1.02,65.28,55,3590.4
R010262,2025-11-01,C100262,4014,4058,44,1.03,45.32,55,2492.6
R010263,2025-11-01,C100263,2803,2846,43,1.06,45.58,55,2506.9
R010264,2025-11-01,C100264,2522,2610,88,1.01,88.88,55,4888.4
R010265,2025-11-01,C100265,3378,3459,81,1.06,85.86,55,4722.3
R010266,2025-11-01,C100266,1775,1867,92,1.02,93.84,55,5161.2
R010267,2025-11-01,C100267,4300,4368,68,1.01,68.68,55,3777.4
R010268,2025-11-01,C100268,1933,1967,34,1.04,35.36,55,1944.8
R010269,2025-11-01,C100269,2561,2607,46,1.02,46.92,55,2580.6
R010270,2025-11-01,C100270,2959,3055,96,1.02,97.92,55,5385.6
R010271,2025-11-01,C100271,4282,4366,84,1.05,88.2,55,4851.0
R010272,2025-11-01,C100272,4289,4366,77,1.01,77.77,55,4277.35
R010273,2025-11-01,C100273,4536,4632,96,1.06,101.76,55,5596.8
R010274,2025-11-01,C100274,4217,4298,81,1.02,82.62,55,4544.1
R010275,2025-11-01,C100275,1832,1911,79,1.04,82.16,55,4518.8
R010276,2025-11-01,C100276,5200,5289,89,1.04,92.56,55,5090.8
R010277,2025-11-01,C100277,2022,2080,58,1.06,61.48,55,3381.4
R010278,2025-11-01,C100278,4891,4967,76,1.04,79.04,55,4347.2
R010279,2025-11-01,C100279,4063,4113,50,1.03,51.5,55,2832.5
R010280,2025-11-01,C100280,3083,3183,100,1.02,102.0,55,5610.0
R010281,2025-11-01,C100281,2979,3055,76,1.02,77.52,55,4263.6
R010282,2025-11-01,C100282,4316,4376,60,1.04,62.4,55,3432.0
R010283,2025-11-01,C100283,5320,5406,86,1.02,87.72,55,4824.6
R010284,2025-11-01,C100284,3533,3579,46,1.01,46.46,55,2555.3
R010285,2025-11-01,C100285,1868,1940,72,1.03,74.16,55,4078.8
R010286,2025-11-01,C100286,4706,4806,100,1.04,104.0,55,5720.0
R010287,2025-11-01,C100287,4806,4903,97,1.06,102.82,55,5655.1
R010288,2025-11-01,C100288,2396,2434,38,1.04,39.52,55,2173.6
R010289,2025-11-01,C100289,5301,5389,88,1.01,88.88,55,4888.4
R010290,2025-11-01,C100290,5702,5792,90,1.06,95.4,55,5247.0
R010291,2025-11-01,C100291,2018,2079,61,1.05,64.05,55,3522.75
R010292,2025-11-01,C100292,1728,1766,38,1.04,39.52,55,2173.6
R010293,2025-11-01,C100293,4508,4541,33,1.05,34.65,55,1905.75
R010294,2025-11-01,C100294,4150,4203,53,1.04,55.12,55,3031.6
R010295,2025-11-01,C100295,5080,5138,58,1.03,59.74,55,3285.7
R010296,2025-11-01,C100296,3144,3206,62,1.02,63.24,55,3478.2
R010297,2025-11-01,C100297,5145,5212,67,1.05,70.35,55,3869.25
R010298,2025-11-01,C100298,4922,4980,58,1.01,58.58,55,3221.9
R010299,2025-11-01,C100299,3968,4034,66,1.06,69.96,55,3847.8
R010300,2025-11-01,C100300,2179,2276,97,1.02,98.94,55,5441.7
R010301,2025-11-01,C100301,2462,2509,47,1.04,48.88,55,2688.4
R010302,2025-11-01,C100302,5423,5485,62,1.03,63.86,55,3512.3
R010303,2025-11-01,C100303,4583,4647,64,1.04,66.56,55,3660.8
R010304,2025-11-01,C100304,1638,1679,41,1.02,41.82,55,2300.1
R010305,2025-11-01,C100305,4404,4471,67,1.06,71.02,55,3906.1
R010306,2025-11-01,C100306,4724,4776,52,1.05,54.6,55,3003.0
R010307,2025-11-01,C100307,1641,1711,70,1.01,70.7,55,3888.5
R010308,2025-11-01,C100308,4487,4577,90,1.03,92.7,55,5098.5
R010309,2025-11-01,C100309,2809,2892,83,1.02,84.66,55,4656.3
R010310,2025-11-01,C100310,3729,3816,87,1.03,89.61,55,4928.55
R010311,2025-11-01,C100311,3269,3331,62,1.03,63.86,55,3512.3
R010312,2025-11-01,C100312,2322,2406,84,1.04,87.36,55,4804.8
R010313,2025-11-01,C100313,3178,3274,96,1.04,99.84,55,5491.2
R010314,2025-11-01,C100314,3186,3265,79,1.06,83.74,55,4605.7
R010315,2025-11-01,C100315,4526,4582,56,1.05,58.8,55,3234.0
R010316,2025-11-01,C100316,3493,3584,91,1.06,96.46,55,5305.3
R010317,2025-11-01,C100317,2438,2514,76,1.01,76.76,55,4221.8
R010318,2025-11-01,C100318,2471,2561,90,1.05,94.5,55,5197.5
R010319,2025-11-01,C100319,5392,5469,77,1.02,78.54,55,4319.7
R010320,2025-11-01,C100320,2337,2429,92,1.02,93.84,55,5161.2
R010321,2025-11-01,C100321,4060,4112,52,1.05,54.6,55,3003.0
R010322,2025-11-01,C100322,5141,5177,36,1.03,37.08,55,2039.4
R010323,2025-11-01,C100323,3916,4003,87,1.04,90.48,55,4976.4
R010324,2025-11-01,C100324,3861,3912,51,1.02,52.02,55,2861.1
R010325,2025-11-01,C100325,5449,5512,63,1.02,64.26,55,3534.3
R010326,2025-11-01,C100326,2668,2705,37,1.06,39.22,55,2157.1
R010327,2025-11-01,C100327,1937,2021,84,1.06,89.04,55,4897.2
R010328,2025-11-01,C100328,4256,4295,39,1.03,40.17,55,2209.35
R010329,2025-11-01,C100329,3471,3516,45,1.02,45.9,55,2524.5
R010330,2025-11-01,C100330,4349,4408,59,1.03,60.77,55,3342.35
R010331,2025-11-01,C100331,4739,4775,36,1.06,38.16,55,2098.8
R010332,2025-11-01,C100332,2277,2336,59,1.01,59.59,55,3277.45
R010333,2025-11-01,C100333,3547,3588,41,1.04,42.64,55,2345.2
R010334,2025-11-01,C100334,4119,4174,55,1.05,57.75,55,3176.25
R010335,2025-11-01,C100335,5224,5303,79,1.02,80.58,55,4431.9
R010336,2025-11-01,C100336,4103,4193,90,1.01,90.9,55,4999.5
R010337,2025-11-01,C100337,3831,3893,62,1.04,64.48,55,3546.4
R010338,2025-11-01,C100338,2161,2259,98,1.02,99.96,55,5497.8
R010339,2025-11-01,C100339,4451,4521,70,1.04,72.8,55,4004.0
R010340,2025-11-01,C100340,2935,3025,90,1.03,92.7,55,5098.5
R010341,2025-11-01,C100341,2208,2273,65,1.04,67.6,55,3718.0
R010342,2025-11-01,C100342,5305,5349,44,1.02,44.88,55,2468.4
R010343,2025-11-01,C100343,2100,2188,88,1.03,90.64,55,4985.2
R010344,2025-11-01,C100344,4093,4160,67,1.04,69.68,55,3832.4
R010345,2025-11-01,C100345,4203,4282,79,1.06,83.74,55,4605.7
R010346,2025-11-01,C100346,2595,2688,93,1.06,98.58,55,5421.9
R010347,2025-11-01,C100347,1969,2030,61,1.05,64.05,55,3522.75
R010348,2025-11-01,C100348,3190,3243,53,1.03,54.59,55,3002.45
R010349,2025-11-01,C100349,4869,4934,65,1.04,67.6,55,3718.0
R010350,2025-11-01,C100350,3506,3537,31,1.03,31.93,55,1756.15
R010351,2025-11-01,C100351,3399,3487,88,1.01,88.88,55,4888.4
R010352,2025-11-01,C100352,4602,4677,75,1.03,77.25,55,4248.75
R010353,2025-11-01,C100353,2947,3031,84,1.03,86.52,55,4758.6
R010354,2025-11-01,C100354,5199,5237,38,1.02,38.76,55,2131.8
R010355,2025-11-01,C100355,5568,5650,82,1.03,84.46,55,4645.3
R010356,2025-11-01,C100356,2062,2111,49,1.04,50.96,55,2802.8
R010357,2025-11-01,C100357,1829,1893,64,1.04,66.56,55,3660.8
R010358,2025-11-01,C100358,1786,1827,41,1.05,43.05,55,2367.75
R010359,2025-11-01,C100359,5362,5395,33,1.06,34.98,55,1923.9
R010360,2025-11-01,C100360,3417,3490,73,1.05,76.65,55,4215.75
R010361,2025-11-01,C100361,3442,3539,97,1.01,97.97,55,5388.35
R010362,2025-11-01,C100362,1709,1764,55,1.04,57.2,55,3146.0
R010363,2025-11-01,C100363,3981,4015,34,1.04,35.36,55,1944.8
R010364,2025-11-01,C100364,2332,2380,48,1.01,48.48,55,2666.4
R010365,2025-11-01,C100365,3600,3687,87,1.04,90.48,55,4976.4
R010366,2025-11-01,C100366,2132,2183,51,1.04,53.04,55,2917.2
R010367,2025-11-01,C100367,4434,4505,71,1.05,74.55,55,4100.25
R010368,2025-11-01,C100368,1950,2031,81,1.03,83.43,55,4588.65
R010369,2025-11-01,C100369,2795,2839,44,1.05,46.2,55,2541.0
R010370,2025-11-01,C100370,4206,4244,38,1.02,38.76,55,2131.8
R010371,2025-11-01,C100371,4410,4468,58,1.05,60.9,55,3349.5
R010372,2025-11-01,C100372,2085,2185,100,1.02,102.0,55,5610.0
R010373,2025-11-01,C100373,3934,4002,68,1.03,70.04,55,3852.2
R010374,2025-11-01,C100374,3950,4005,55,1.04,57.2,55,3146.0
R010375,2025-11-01,C100375,5038,5077,39,1.06,41.34,55,2273.7
R010376,2025-11-01,C100376,5535,5617,82,1.02,83.64,55,4600.2
R010377,2025-11-01,C100377,2287,2344,57,1.02,58.14,55,3197.7
R010378,2025-11-01,C100378,2387,2472,85,1.05,89.25,55,4908.75
R010379,2025-11-01,C100379,5656,5742,86,1.01,86.86,55,4777.3
R010380,2025-11-01,C100380,4722,4796,74,1.03,76.22,55,4192.1
R010381,2025-11-01,C100381,3978,4015,37,1.05,38.85,55,2136.75
R010382,2025-11-01,C100382,3968,4040,72,1.06,76.32,55,4197.6
R010383,2025-11-01,C100383,2296,2354,58,1.02,59.16,55,3253.8
R010384,2025-11-01,C100384,2278,2339,61,1.04,63.44,55,3489.2
R010385,2025-11-01,C100385,5498,5589,91,1.05,95.55,55,5255.25
R010386,2025-11-01,C100386,5591,5683,92,1.05,96.6,55,5313.0
R010387,2025-11-01,C100387,3084,3180,96,1.05,100.8,55,5544.0
R010388,2025-11-01,C100388,4658,4758,100,1.04,104.0,55,5720.0
R010389,2025-11-01,C100389,3993,4042,49,1.04,50.96,55,2802.8
R010390,2025-11-01,C100390,3281,3321,40,1.02,40.8,55,2244.0
R010391,2025-11-01,C100391,4622,4671,49,1.03,50.47,55,2775.85
R010392,2025-11-01,C100392,5187,5228,41,1.01,41.41,55,2277.55
R010393,2025-11-01,C100393,4703,4772,69,1.04,71.76,55,3946.8
R010394,2025-11-01,C100394,2124,2170,46,1.04,47.84,55,2631.2
R010395,2025-11-01,C100395,4395,4471,76,1.04,79.04,55,4347.2
R010396,2025-11-01,C100396,5110,5163,53,1.06,56.18,55,3089.9
R010397,2025-11-01,C100397,3617,3696,79,1.06,83.74,55,4605.7
R010398,2025-11-01,C100398,5101,5156,55,1.05,57.75,55,3176.25
R010399,2025-11-01,C100399,3017,3109,92,1.05,96.6,55,5313.0
R010400,2025-11-01,C100400,2113,2189,76,1.04,79.04,55,4347.2
R010401,2025-11-01,C100401,4448,4533,85,1.04,88.4,55,4862.0
R010402,2025-11-01,C100402,5456,5522,66,1.02,67.32,55,3702.6
R010403,2025-11-01,C100403,5363,5406,43,1.03,44.29,55,2435.95
R010404,2025-11-01,C100404,4864,4941,77,1.04,80.08,55,4404.4
R010405,2025-11-01,C100405,3657,3718,61,1.03,62.83,55,3455.65
R010406,2025-11-01,C100406,5320,5416,96,1.06,101.76,55,5596.8
R010407,2025-11-01,C100407,5216,5253,37,1.03,38.11,55,2096.05
R010408,2025-11-01,C100408,2791,2865,74,1.02,75.48,55,4151.4
R010409,2025-11-01,C100409,2590,2685,95,1.03,97.85,55,5381.75
R010410,2025-11-01,C100410,4629,4690,61,1.04,63.44,55,3489.2
R010411,2025-11-01,C100411,4729,4817,88,1.03,90.64,55,4985.2
R010412,2025-11-01,C100412,4806,4901,95,1.05,99.75,55,5486.25
R010413,2025-11-01,C100413,5473,5523,50,1.06,53.0,55,2915.0
R010414,2025-11-01,C100414,3085,3139,54,1.03,55.62,55,3059.1
R010415,2025-11-01,C100415,2639,2727,88,1.02,89.76,55,4936.8
R010416,2025-11-01,C100416,1715,1795,80,1.02,81.6,55,4488.0
R010417,2025-11-01,C100417,5285,5328,43,1.06,45.58,55,2506.9
R010418,2025-11-01,C100418,1631,1729,98,1.04,101.92,55,5605.6
R010419,2025-11-01,C100419,2535,2614,79,1.05,82.95,55,4562.25
R010420,2025-11-01,C100420,3694,3784,90,1.04,93.6,55,5148.0
R010421,2025-11-01,C100421,2004,2090,86,1.06,91.16,55,5013.8
R010422,2025-11-01,C100422,3906,3952,46,1.03,47.38,55,2605.9
R010423,2025-11-01,C100423,2143,2241,98,1.03,100.94,55,5551.7
R010424,2025-11-01,C100424,2160,2198,38,1.01,38.38,55,2110.9
R010425,2025-11-01,C100425,3609,3665,56,1.05,58.8,55,3234.0
R010426,2025-11-01,C100426,4215,4282,67,1.03,69.01,55,3795.55
R010427,2025-11-01,C100427,5267,5314,47,1.03,48.41,55,2662.55
R010428,2025-11-01,C100428,1719,1792,73,1.04,75.92,55,4175.6
R010429,2025-11-01,C100429,4615,4675,60,1.03,61.8,55,3399.0
R010430,2025-11-01,C100430,3627,3685,58,1.02,59.16,55,3253.8
R010431,2025-11-01,C100431,3074,3145,71,1.04,73.84,55,4061.2
R010432,2025-11-01,C100432,3735,3813,78,1.03,80.34,55,4418.7
R010433,2025-11-01,C100433,3611,3693,82,1.04,85.28,55,4690.4
R010434,2025-11-01,C100434,2451,2503,52,1.04,54.08,55,2974.4
R010435,2025-11-01,C100435,3726,3772,46,1.05,48.3,55,2656.5
R010436,2025-11-01,C100436,1735,1813,78,1.03,80.34,55,4418.7
R010437,2025-11-01,C100437,5704,5795,91,1.06,96.46,55,5305.3
R010438,2025-11-01,C100438,5348,5436,88,1.01,88.88,55,4888.4
R010439,2025-11-01,C100439,4394,4486,92,1.05,96.6,55,5313.0
R010440,2025-11-01,C100440,5059,5133,74,1.02,75.48,55,4151.4
R010441,2025-11-01,C100441,3795,3864,69,1.03,71.07,55,3908.85
R010442,2025-11-01,C100442,4059,4122,63,1.03,64.89,55,3568.95
R010443,2025-11-01,C100443,2751,2808,57,1.03,58.71,55,3229.05
R010444,2025-11-01,C100444,1797,1863,66,1.06,69.96,55,3847.8
R010445,2025-11-01,C100445,4194,4283,89,1.05,93.45,55,5139.75
R010446,2025-11-01,C100446,3803,3876,73,1.01,73.73,55,4055.15
R010447,2025-11-01,C100447,3788,3888,100,1.02,102.0,55,5610.0
R010448,2025-11-01,C100448,5615,5713,98,1.03,100.94,55,5551.7
R010449,2025-11-01,C100449,4959,5056,97,1.01,97.97,55,5388.35
R010450,2025-11-01,C100450,4840,4873,33,1.03,33.99,55,1869.45
R010451,2025-11-01,C100451,1985,2023,38,1.03,39.14,55,2152.7
R010452,2025-11-01,C100452,4567,4643,76,1.02,77.52,55,4263.6
R010453,2025-11-01,C100453,2416,2485,69,1.02,70.38,55,3870.9
R010454,2025-11-01,C100454,1911,1999,88,1.04,91.52,55,5033.6
R010455,2025-11-01,C100455,5442,5514,72,1.03,74.16,55,4078.8
R010456,2025-11-01,C100456,4028,4093,65,1.06,68.9,55,3789.5
R010457,2025-11-01,C100457,4533,4610,77,1.02,78.54,55,4319.7
R010458,2025-11-01,C100458,2585,2681,96,1.05,100.8,55,5544.0
R010459,2025-11-01,C100459,3561,3606,45,1.02,45.9,55,2524.5
R010460,2025-11-01,C100460,4506,4585,79,1.02,80.58,55,4431.9
R010461,2025-11-01,C100461,1704,1737,33,1.04,34.32,55,1887.6
R010462,2025-11-01,C100462,2106,2150,44,1.05,46.2,55,2541.0
R010463,2025-11-01,C100463,2470,2535,65,1.05,68.25,55,3753.75
R010464,2025-11-01,C100464,3117,3202,85,1.04,88.4,55,4862.0
R010465,2025-11-01,C100465,5347,5419,72,1.01,72.72,55,3999.6
R010466,2025-11-01,C100466,3008,3094,86,1.02,87.72,55,4824.6
R010467,2025-11-01,C100467,2135,2225,90,1.06,95.4,55,5247.0
R010468,2025-11-01,C100468,4356,4388,32,1.06,33.92,55,1865.6
R010469,2025-11-01,C100469,2843,2939,96,1.05,100.8,55,5544.0
R010470,2025-11-01,C100470,2021,2067,46,1.03,47.38,55,2605.9
R010471,2025-11-01,C100471,2767,2862,95,1.05,99.75,55,5486.25
R010472,2025-11-01,C100472,2897,2970,73,1.04,75.92,55,4175.6
R010473,2025-11-01,C100473,5270,5349,79,1.06,83.74,55,4605.7
R010474,2025-11-01,C100474,5221,5321,100,1.05,105.0,55,5775.0
R010475,2025-11-01,C100475,4589,4660,71,1.04,73.84,55,4061.2
R010476,2025-11-01,C100476,3419,3464,45,1.03,46.35,55,2549.25
R010477,2025-11-01,C100477,5468,5507,39,1.03,40.17,55,2209.35
R010478,2025-11-01,C100478,4106,4172,66,1.06,69.96,55,3847.8
R010479,2025-11-01,C100479,2572,2624,52,1.05,54.6,55,3003.0
R010480,2025-11-01,C100480,3046,3135,89,1.04,92.56,55,5090.8
R010481,2025-11-01,C100481,2003,2080,77,1.03,79.31,55,4362.05
R010482,2025-11-01,C100482,2288,2369,81,1.06,85.86,55,4722.3
R010483,2025-11-01,C100483,3050,3110,60,1.04,62.4,55,3432.0
R010484,2025-11-01,C100484,4058,4129,71,1.02,72.42,55,3983.1
R010485,2025-11-01,C100485,4773,4818,45,1.06,47.7,55,2623.5
R010486,2025-11-01,C100486,4312,4388,76,1.02,77.52,55,4263.6
R010487,2025-11-01,C100487,4232,4311,79,1.05,82.95,55,4562.25
R010488,2025-11-01,C100488,2270,2319,49,1.03,50.47,55,2775.85
R010489,2025-11-01,C100489,5441,5506,65,1.06,68.9,55,3789.5
R010490,2025-11-01,C100490,2392,2479,87,1.06,92.22,55,5072.1
R010491,2025-11-01,C100491,4497,4596,99,1.02,100.98,55,5553.9
R010492,2025-11-01,C100492,3336,3366,30,1.05,31.5,55,1732.5
R010493,2025-11-01,C100493,2017,2067,50,1.05,52.5,55,2887.5
R010494,2025-11-01,C100494,2104,2190,86,1.02,87.72,55,4824.6
R010495,2025-11-01,C100495,2945,3012,67,1.05,70.35,55,3869.25
R010496,2025-11-01,C100496,3982,4036,54,1.05,56.7,55,3118.5
R010497,2025-11-01,C100497,2534,2592,58,1.05,60.9,55,3349.5
R010498,2025-11-01,C100498,2899,2995,96,1.04,99.84,55,5491.2
R010499,2025-11-01,C100499,2878,2916,38,1.06,40.28,55,2215.4
R010500,2025-11-01,C100500,2212,2312,100,1.02,102.0,55,5610.0
R010501,2025-11-01,C100501,4452,4513,61,1.04,63.44,55,3489.2
R010502,2025-11-01,C100502,2011,2041,30,1.03,30.9,55,1699.5
R010503,2025-11-01,C100503,3250,3338,88,1.04,91.52,55,5033.6
R010504,2025-11-01,C100504,5393,5484,91,1.05,95.55,55,5255.25
R010505,2025-11-01,C100505,4671,4706,35,1.03,36.05,55,1982.75
R010506,2025-11-01,C100506,5417,5500,83,1.04,86.32,55,4747.6
R010507,2025-11-01,C100507,1642,1707,65,1.04,67.6,55,3718.0
R010508,2025-11-01,C100508,2601,2639,38,1.02,38.76,55,2131.8
R010509,2025-11-01,C100509,5454,5500,46,1.04,47.84,55,2631.2
R010510,2025-11-01,C100510,3811,3883,72,1.05,75.6,55,4158.0
R010511,2025-11-01,C100511,2415,2484,69,1.04,71.76,55,3946.8
R010512,2025-11-01,C100512,3444,3504,60,1.02,61.2,55,3366.0
R010513,2025-11-01,C100513,4677,4725,48,1.05,50.4,55,2772.0
R010514,2025-11-01,C100514,4105,4185,80,1.03,82.4,55,4532.0
R010515,2025-11-01,C100515,5124,5196,72,1.05,75.6,55,4158.0
R010516,2025-11-01,C100516,4398,4459,61,1.04,63.44,55,3489.2
R010517,2025-11-01,C100517,1906,1964,58,1.02,59.16,55,3253.8
R010518,2025-11-01,C100518,5094,5172,78,1.05,81.9,55,4504.5
R010519,2025-11-01,C100519,3894,3948,54,1.06,57.24,55,3148.2
R010520,2025-11-01,C100520,3451,3534,83,1.05,87.15,55,4793.25
R010521,2025-11-01,C100521,5611,5648,37,1.04,38.48,55,2116.4
R010522,2025-11-01,C100522,2939,3020,81,1.01,81.81,55,4499.55
R010523,2025-11-01,C100523,1704,1786,82,1.04,85.28,55,4690.4
R010524,2025-11-01,C100524,2015,2077,62,1.03,63.86,55,3512.3
R010525,2025-11-01,C100525,3611,3662,51,1.04,53.04,55,2917.2
R010526,2025-11-01,C100526,1928,2004,76,1.01,76.76,55,4221.8
R010527,2025-11-01,C100527,3291,3385,94,1.05,98.7,55,5428.5
R010528,2025-11-01,C100528,3101,3145,44,1.02,44.88,55,2468.4
R010529,2025-11-01,C100529,2258,2341,83,1.03,85.49,55,4701.95
R010530,2025-11-01,C100530,2547,2629,82,1.04,85.28,55,4690.4
R010531,2025-11-01,C100531,3357,3446,89,1.02,90.78,55,4992.9
R010532,2025-11-01,C100532,2332,2401,69,1.02,70.38,55,3870.9
R010533,2025-11-01,C100533,2432,2516,84,1.01,84.84,55,4666.2
R010534,2025-11-01,C100534,2613,2703,90,1.05,94.5,55,5197.5
R010535,2025-11-01,C100535,2854,2897,43,1.05,45.15,55,2483.25
R010536,2025-11-01,C100536,2600,2687,87,1.04,90.48,55,4976.4
R010537,2025-11-01,C100537,5601,5692,91,1.06,96.46,55,5305.3
R010538,2025-11-01,C100538,2863,2939,76,1.02,77.52,55,4263.6
R010539,2025-11-01,C100539,3250,3344,94,1.04,97.76,55,5376.8
R010540,2025-11-01,C100540,5407,5504,97,1.05,101.85,55,5601.75
R010541,2025-11-01,C100541,5426,5508,82,1.03,84.46,55,4645.3
R010542,2025-11-01,C100542,5578,5639,61,1.03,62.83,55,3455.65
R010543,2025-11-01,C100543,3298,3354,56,1.01,56.56,55,3110.8
R010544,2025-11-01,C100544,2670,2752,82,1.04,85.28,55,4690.4
R010545,2025-11-01,C100545,3052,3136,84,1.05,88.2,55,4851.0
R010546,2025-11-01,C100546,1764,1826,62,1.05,65.1,55,3580.5
R010547,2025-11-01,C100547,4663,4739,76,1.05,79.8,55,4389.0
R010548,2025-11-01,C100548,2721,2818,97,1.05,101.85,55,5601.75
R010549,2025-11-01,C100549,2732,2784,52,1.05,54.6,55,3003.0
R010550,2025-11-01,C100550,5258,5328,70,1.05,73.5,55,4042.5
R010551,2025-11-01,C100551,3806,3836,30,1.01,30.3,55,1666.5
R010552,2025-11-01,C100552,2449,2536,87,1.06,92.22,55,5072.1
R010553,2025-11-01,C100553,1865,1942,77,1.03,79.31,55,4362.05
R010554,2025-11-01,C100554,4286,4355,69,1.05,72.45,55,3984.75
R010555,2025-11-01,C100555,3331,3398,67,1.02,68.34,55,3758.7
R010556,2025-11-01,C100556,2057,2129,72,1.06,76.32,55,4197.6
R010557,2025-11-01,C100557,4582,4682,100,1.04,104.0,55,5720.0
R010558,2025-11-01,C100558,3053,3101,48,1.06,50.88,55,2798.4
R010559,2025-11-01,C100559,2158,2251,93,1.04,96.72,55,5319.6
R010560,2025-11-01,C100560,2388,2434,46,1.05,48.3,55,2656.5
R010561,2025-11-01,C100561,4920,4995,75,1.01,75.75,55,4166.25
R010562,2025-11-01,C100562,4215,4291,76,1.03,78.28,55,4305.4
R010563,2025-11-01,C100563,3550,3610,60,1.01,60.6,55,3333.0
R010564,2025-11-01,C100564,3201,3277,76,1.05,79.8,55,4389.0
R010565,2025-11-01,C100565,2477,2517,40,1.06,42.4,55,2332.0
R010566,2025-11-01,C100566,4857,4897,40,1.05,42.0,55,2310.0
R010567,2025-11-01,C100567,4479,4521,42,1.05,44.1,55,2425.5
R010568,2025-11-01,C100568,3840,3934,94,1.02,95.88,55,5273.4
R010569,2025-11-01,C100569,2620,2700,80,1.04,83.2,55,4576.0
R010570,2025-11-01,C100570,3282,3347,65,1.02,66.3,55,3646.5
